Index,Height(Inches),Weight(Pounds),Weight(Kg),Height(Meters)
11619,68.36723,127.2684,57.71809524,1.736527642
11620,71.12176,119.0967,54.01210884,1.806492704
11621,68.55132,118.0137,53.52095238,1.741203528
11622,71.18105,147.7838,67.02213152,1.80799867
11623,68.32621,125.1014,56.7353288,1.735485734
11624,66.83958,117.8889,53.46435374,1.697725332
11625,69.20216,144.7944,65.66639456,1.757734864
11626,66.77853,128.7692,58.39873016,1.696174662
11627,66.4406,118.4163,53.70353741,1.68759124
11628,69.02771,136.656,61.9755102,1.753303834
11629,65.99368,145.7856,66.11591837,1.676239472
11630,68.21133,126.3564,57.3044898,1.732567782
11631,68.81559,105.3418,47.77405896,1.747915986
11632,69.54378,136.0772,61.71301587,1.766412012
11633,67.04297,120.8592,54.81142857,1.702891438
11634,69.61676,121.0389,54.89292517,1.768265704
11635,69.11044,136.6009,61.95052154,1.755405176
11636,64.55954,123.4204,55.97297052,1.639812316
11637,65.79362,132.5145,60.09727891,1.671157948
11638,68.99934,125.0189,56.69791383,1.752583236
11639,66.16092,137.0073,62.13482993,1.680487368
11640,64.3685,110.0215,49.89637188,1.6349599
11641,69.87282,124.8993,56.64367347,1.774769628
11642,66.0047,116.8211,52.9800907,1.67651938
11643,68.96687,121.3857,55.05020408,1.751758498
11644,67.76358,142.8913,64.80331066,1.721194932
11645,67.2019,118.5255,53.75306122,1.70692826
11646,67.67049,138.3916,62.76263039,1.718830446
11647,65.94121,121.8284,55.25097506,1.674906734
11648,62.62398,113.6392,51.53705215,1.590649092
11649,68.6687,148.4025,67.30272109,1.74418498
11650,64.99303,134.3959,60.95052154,1.650822962
11651,70.14061,133.8105,60.68503401,1.781571494
11652,67.33278,111.0307,50.35405896,1.710252612
11653,71.15018,127.3908,57.77360544,1.807214572
11654,68.05094,123.1092,55.83183673,1.728493876
11655,70.68057,122.0871,55.36829932,1.795286478
11656,66.92683,132.5142,60.09714286,1.699941482
11657,67.32022,121.7055,55.1952381,1.709933588
11658,65.96371,126.1179,57.19632653,1.675478234
11659,66.36048,131.4652,59.6214059,1.685556192
11660,70.09062,141.6373,64.23460317,1.780301748
11661,66.77067,114.939,52.12653061,1.695975018
11662,68.7819,128.8125,58.41836735,1.74706026
11663,68.06198,125.1513,56.75795918,1.728774292
11664,66.87471,124.1839,56.31922902,1.698617634
11665,64.991,120.5915,54.69002268,1.6507714
11666,64.24525,119.3337,54.11959184,1.63182935
11667,64.62759,117.0906,53.10231293,1.641540786
11668,67.47845,125.0172,56.69714286,1.71395263
11669,68.38035,120.3051,54.56013605,1.73686089
11670,67.9413,140.2045,63.58480726,1.72570902
11671,69.38765,120.404,54.60498866,1.76244631
11672,69.72585,141.0221,63.95560091,1.77103659
11673,64.85369,140.5568,63.7445805,1.647283726
11674,71.14569,144.9609,65.74190476,1.807100526
11675,67.93166,116.703,52.92653061,1.725464164
11676,65.8737,130.7339,59.28975057,1.67319198
11677,65.27492,120.7876,54.77895692,1.657982968
11678,64.36283,122.0425,55.34807256,1.634815882
11679,66.53787,116.5946,52.87736961,1.690061898
11680,69.52399,133.0562,60.34294785,1.765909346
11681,69.13837,139.6702,63.34249433,1.756114598
11682,67.67203,123.8558,56.17043084,1.718869562
11683,68.95441,141.2783,64.07179138,1.751442014
11684,71.04477,140.3705,63.6600907,1.804537158
11685,71.39529,149.7633,67.91986395,1.813440366
11686,66.54494,127.3852,57.77106576,1.690241476
11687,68.28091,136.24,61.78684807,1.734335114
11688,67.50144,139.3232,63.18512472,1.714536576
11689,68.29474,133.1216,60.37260771,1.734686396
11690,70.15135,125.669,56.99274376,1.78184429
11691,69.41645,135.8714,61.61968254,1.76317783
11692,69.36098,123.6386,56.07192744,1.761768892
11693,67.16252,130.6726,59.26195011,1.705928008
11694,68.53052,125.4746,56.9045805,1.740675208
11695,69.64804,116.6893,52.92031746,1.769060216
11696,66.68536,116.2552,52.72344671,1.693808144
11697,65.89405,114.064,51.72970522,1.67370887
11698,67.96456,118.3278,53.66340136,1.726299824
11699,64.66704,113.2242,51.34884354,1.642542816
11700,67.83132,131.1598,59.48290249,1.722915528
11701,69.37264,132.3018,60.00081633,1.762065056
11702,64.63475,122.2873,55.45909297,1.64172265
11703,68.45736,121.5602,55.1293424,1.738816944
11704,63.66412,121.3552,55.03637188,1.617068648
11705,68.23574,134.2459,60.88249433,1.733187796
11706,69.90933,145.0568,65.78539683,1.775696982
11707,66.34353,119.2517,54.08240363,1.685125662
11708,71.08621,131.099,59.4553288,1.805589734
11709,69.29874,113.3891,51.42362812,1.760187996
11710,69.26027,136.8925,62.08276644,1.759210858
11711,68.3563,136.5469,61.92603175,1.73625002
11712,68.82059,134.8073,61.13709751,1.748042986
11713,67.11847,123.4971,56.0077551,1.704809138
11714,70.16349,136.7408,62.01396825,1.782152646
11715,67.31192,139.7817,63.39306122,1.709722768
11716,65.99526,117.9879,53.5092517,1.676279604
11717,70.32862,133.2887,60.44839002,1.786346948
11718,66.35638,130.9393,59.38290249,1.685452052
11719,65.46699,113.0275,51.25963719,1.662861546
11720,67.06126,114.7648,52.04752834,1.703356004
11721,69.37876,133.7697,60.66653061,1.762220504
11722,68.55299,132.1181,59.91750567,1.741245946
11723,64.28602,117.6389,53.35097506,1.632864908
11724,66.98559,124.8642,56.6277551,1.701433986
11725,68.3511,129.34,58.65759637,1.73611794
11726,70.92088,138.3304,62.73487528,1.801390352
11727,65.62372,122.5121,55.56104308,1.666842488
11728,67.60294,131.5862,59.67628118,1.717114676
11729,65.45098,109.587,49.69931973,1.662454892
11730,65.9003,124.6232,56.51845805,1.67386762
11731,69.28348,142.1931,64.48666667,1.759800392
11732,69.00879,142.8201,64.77102041,1.752823266
11733,69.72132,127.0407,57.61482993,1.770921528
11734,68.26773,136.2919,61.81038549,1.734000342
11735,65.26077,107.3359,48.6784127,1.657623558
11736,66.6262,136.8962,62.08444444,1.69230548
11737,68.5705,121.4571,55.08258503,1.7416907
11738,71.51468,139.7799,63.3922449,1.816472872
11739,67.97982,121.0927,54.91732426,1.726687428
11740,68.26653,134.6471,61.06444444,1.733969862
11741,66.37001,133.1274,60.3752381,1.685798254
11742,65.56004,114.0317,51.71505669,1.665225016
11743,68.20536,128.2957,58.18399093,1.732416144
11744,70.14549,138.6955,62.90045351,1.781695446
11745,66.01422,114.0106,51.70548753,1.676761188
11746,65.59692,127.598,57.8675737,1.666161768
11747,66.31345,109.8002,49.79600907,1.68436163
11748,70.52695,151.5058,68.71011338,1.79138453
11749,65.76106,113.6272,51.53160998,1.670330924
11750,69.682,135.5456,61.47192744,1.7699228
11751,68.90157,141.6732,64.25088435,1.750099878
11752,63.87521,128.004,58.05170068,1.622430334
11753,69.44937,144.3768,65.4770068,1.764013998
11754,70.3846,166.7687,75.63206349,1.78776884
11755,69.16422,138.4332,62.7814966,1.756771188
11756,71.0881,151.926,68.90068027,1.80563774
11757,64.77026,106.4436,48.2737415,1.645164604
11758,69.03944,115.6827,52.46380952,1.753601776
11759,68.3332,121.3881,55.05129252,1.73566328
11760,67.65971,131.6348,59.698322,1.718556634
11761,65.95743,129.7027,58.82208617,1.675318722
11762,68.25092,114.8441,52.08349206,1.733573368
11763,70.46955,127.5134,57.82920635,1.78992657
11764,69.87183,154.5964,70.11174603,1.774744482
11765,70.761,128.8214,58.42240363,1.7973294
11766,67.36771,123.046,55.8031746,1.711139834
11767,68.31548,114.5312,51.9415873,1.735213192
11768,65.10293,133.1303,60.37655329,1.653614422
11769,65.23562,107.844,48.90884354,1.656984748
11770,70.83969,136.9762,62.12072562,1.799328126
11771,68.39903,129.656,58.80090703,1.737335362
11772,68.20073,118.2019,53.60630385,1.732298542
11773,66.94098,139.2128,63.13505669,1.700300892
11774,66.07977,131.8414,59.79201814,1.678426158
11775,63.36659,123.006,55.78503401,1.609511386
11776,68.65857,126.6649,57.44439909,1.743927678
11777,67.37221,137.1801,62.21319728,1.711254134
11778,68.43509,136.8554,62.06594104,1.738251286
11779,66.22392,122.5205,55.56485261,1.682087568
11780,71.65466,141.219,64.04489796,1.820028364
11781,66.69573,125.1122,56.74022676,1.694071542
11782,66.8559,122.1614,55.40199546,1.69813986
11783,68.02755,134.7933,61.1307483,1.72789977
11784,67.70778,122.2427,55.43886621,1.719777612
11785,63.85135,120.1494,54.48952381,1.62182429
11786,69.93291,133.902,60.72653061,1.776295914
11787,65.84544,129.7101,58.82544218,1.672474176
11788,66.74059,135.5989,61.49609977,1.695210986
11789,66.49611,132.8285,60.23968254,1.689001194
11790,68.53937,136.0357,61.69419501,1.740899998
11791,68.24023,126.5821,57.40684807,1.733301842
11792,70.03063,139.0857,63.07741497,1.778778002
11793,67.70792,122.902,55.73786848,1.719781168
11794,67.72492,117.4035,53.24421769,1.720212968
11795,68.84977,133.9518,60.74911565,1.748784158
11796,68.71268,126.3643,57.30807256,1.745302072
11797,68.0793,130.2869,59.08702948,1.72921422
11798,68.30545,131.6604,59.70993197,1.73495843
11799,70.86867,126.5751,57.40367347,1.800064218
11800,68.31463,113.4925,51.47052154,1.735191602
11801,67.62648,110.1234,49.94258503,1.717712592
11802,71.14779,142.3998,64.58040816,1.807153866
11803,67.34629,107.1787,48.60712018,1.710595766
11804,66.62532,120.6675,54.7244898,1.692283128
11805,66.68854,122.4703,55.54208617,1.693888916
11806,69.90665,159.966,72.54693878,1.77562891
11807,65.51279,108.7832,49.33478458,1.664024866
11808,67.47262,117.2175,53.15986395,1.713804548
11809,66.25672,116.7766,52.9599093,1.682920688
11810,68.30086,127.6778,57.90376417,1.734841844
11811,68.31294,138.8446,62.96807256,1.735148676
11812,68.45399,108.1145,49.03151927,1.738731346
11813,68.64421,140.159,63.56417234,1.743562934
11814,65.31594,106.6611,48.37238095,1.659024876
11815,68.32665,139.0646,63.0678458,1.73549691
11816,69.77082,136.0617,61.70598639,1.772178828
11817,66.20932,133.0581,60.34380952,1.681716728
11818,68.43401,119.8631,54.35968254,1.738223854
11819,65.25387,116.2822,52.73569161,1.657448298
11820,71.7355,162.0943,73.5121542,1.8220817
11821,67.76721,148.8833,67.52077098,1.721287134
11822,70.51655,141.3628,64.11011338,1.79112037
11823,70.4336,136.7627,62.02390023,1.78901344
11824,64.25671,114.8728,52.09650794,1.632120434
11825,69.37609,128.0026,58.05106576,1.762152686
11826,71.07934,134.5151,61.0045805,1.805415236
11827,71.70178,124.1645,56.31043084,1.821225212
11828,67.3987,111.3275,50.48866213,1.71192698
11829,63.62986,113.608,51.52290249,1.616198444
11830,67.13345,116.9574,53.04190476,1.70518963
11831,68.70886,129.1443,58.56884354,1.745205044
11832,67.71809,123.3103,55.92303855,1.720039486
11833,67.72767,128.2164,58.14802721,1.720282818
11834,70.07335,132.9222,60.28217687,1.77986309
11835,64.20874,124.7975,56.59750567,1.630901996
11836,70.10636,114.9911,52.15015873,1.780701544
11837,65.16199,110.9849,50.33328798,1.655114546
11838,68.53018,125.2053,56.78244898,1.740666572
11839,69.79457,131.1487,59.47786848,1.772782078
11840,67.28489,105.2101,47.71433107,1.709036206
11841,69.49036,129.6225,58.78571429,1.765055144
11842,65.42646,111.7143,50.66408163,1.661832084
11843,66.31501,105.8468,48.0030839,1.684401254
11844,65.73484,104.5094,47.39655329,1.669664936
11845,71.30941,152.3587,69.0969161,1.811259014
11846,70.22624,147.9016,67.07555556,1.783746496
11847,68.04495,130.2388,59.06521542,1.72834173
11848,70.27278,138.2409,62.69428571,1.784928612
11849,66.97106,135.2028,61.31646259,1.701064924
11850,68.55277,123.7852,56.1384127,1.741240358
11851,66.17403,118.887,53.9170068,1.680820362
11852,71.37583,143.3104,64.99337868,1.812946082
11853,68.1764,130.5409,59.20222222,1.73168056
11854,66.28408,142.1004,64.44462585,1.683615632
11855,68.15962,113.7851,51.60321995,1.731254348
11856,70.00181,137.8272,62.50666667,1.778045974
11857,65.30659,129.8103,58.87088435,1.658787386
11858,65.67376,120.5005,54.64875283,1.668113504
11859,68.92178,119.6501,54.2630839,1.750613212
11860,67.6359,140.8418,63.8738322,1.71795186
11861,67.91694,119.803,54.3324263,1.725090276
11862,67.48812,130.9508,59.38811791,1.714198248
11863,69.30675,115.0445,52.17437642,1.76039145
11864,67.86395,132.5698,60.12235828,1.72374433
11865,65.71274,124.7391,56.57102041,1.669103596
11866,67.33136,126.6475,57.43650794,1.710216544
11867,69.31735,122.5178,55.56362812,1.76066069
11868,67.52153,136.845,62.06122449,1.715046862
11869,67.79825,120.662,54.72199546,1.72207555
11870,69.26416,131.5304,59.65097506,1.759309664
11871,66.49667,109.7068,49.75365079,1.689015418
11872,66.038,110.9574,50.32081633,1.6773652
11873,68.29789,116.7817,52.96222222,1.734766406
11874,69.05551,130.8969,59.36367347,1.754009954
11875,65.0319,133.1258,60.37451247,1.65181026
11876,69.31651,138.9581,63.01954649,1.760639354
11877,66.21304,128.8419,58.43170068,1.681811216
11878,66.18026,122.4841,55.54834467,1.680978604
11879,68.86646,120.4853,54.64185941,1.749208084
11880,67.86276,148.8508,67.50603175,1.723714104
11881,67.17639,121.491,55.09795918,1.706280306
11882,66.17,112.3456,50.95038549,1.680718
11883,69.25778,118.8957,53.92095238,1.759147612
11884,72.80628,150.9784,68.47092971,1.849279512
11885,67.49802,145.0319,65.77410431,1.714449708
11886,68.53323,106.9801,48.51705215,1.740744042
11887,67.72701,110.8524,50.27319728,1.720266054
11888,67.403,123.071,55.81451247,1.7120362
11889,70.97371,137.9285,62.55260771,1.802732234
11890,65.88602,127.0234,57.60698413,1.673504908
11891,64.69625,116.2922,52.74022676,1.64328475
11892,65.07999,107.0743,48.55977324,1.653031746
11893,67.33598,107.7602,48.870839,1.710333892
11894,67.17823,120.969,54.86122449,1.706327042
11895,68.2152,122.5298,55.56907029,1.73266608
11896,68.27877,120.1926,54.50911565,1.734280758
11897,70.32072,125.2459,56.80086168,1.786146288
11898,68.84149,118.773,53.86530612,1.748573846
11899,65.41384,127.5122,57.82866213,1.661511536
11900,66.90698,122.5176,55.56353741,1.699437292
11901,66.92565,109.6505,49.72811791,1.69991151
11902,72.16852,125.865,57.08163265,1.833080408
11903,67.58419,124.551,56.48571429,1.716638426
11904,71.05097,139.1868,63.12326531,1.804694638
11905,68.65329,121.3343,55.02689342,1.743793566
11906,71.13818,125.2209,56.78952381,1.806909772
11907,69.83064,113.8154,51.61696145,1.773698256
11908,69.24294,128.4726,58.26421769,1.758770676
11909,70.80795,148.2193,67.21963719,1.79852193
11910,71.4514,142.4792,64.61641723,1.81486556
11911,68.34795,137.6452,62.42412698,1.73603793
11912,66.96807,123.2171,55.88077098,1.700988978
11913,67.35193,135.7481,61.56376417,1.710739022
11914,66.3123,119.4157,54.15678005,1.68433242
11915,68.38857,153.2032,69.4799093,1.737069678
11916,68.72186,120.7069,54.74235828,1.745535244
11917,64.6156,124.8206,56.60798186,1.64123624
11918,71.04385,149.3598,67.73687075,1.80451379
11919,65.5576,112.7,51.11111111,1.66516304
11920,71.7762,137.0197,62.14045351,1.82311548
11921,67.66805,129.1137,58.55496599,1.71876847
11922,70.38662,113.1486,51.31455782,1.787820148
11923,65.05914,117.2483,53.1738322,1.652502156
11924,69.29376,144.4311,65.50163265,1.760061504
11925,68.92487,123.064,55.81133787,1.750691698
11926,73.23153,140.2285,63.59569161,1.860080862
11927,67.98518,122.4877,55.54997732,1.726823572
11928,66.02174,106.7391,48.4077551,1.676952196
11929,62.50806,121.7353,55.20875283,1.587704724
11930,67.11208,124.9627,56.6724263,1.704646832
11931,67.2525,131.7284,59.74077098,1.7082135
11932,66.86219,107.2551,48.64176871,1.698299626
11933,66.11034,111.458,50.5478458,1.679202636
11934,69.21797,134.1583,60.84276644,1.758136438
11935,66.86285,109.4149,49.62126984,1.69831639
11936,66.72363,103.4764,46.92807256,1.694780202
11937,67.91114,123.3007,55.91868481,1.724942956
11938,70.15546,129.1033,58.55024943,1.781948684
11939,65.1448,108.0862,49.01868481,1.65467792
11940,69.16116,125.1179,56.74281179,1.756693464
11941,69.14544,144.9626,65.74267574,1.756294176
11942,66.79109,114.8214,52.07319728,1.696493686
11943,68.56128,127.5046,57.82521542,1.741456512
11944,67.77908,120.1861,54.5061678,1.721588632
11945,65.8903,108.1277,49.03750567,1.67361362
11946,64.91798,117.1005,53.10680272,1.648916692
11947,65.51983,115.2811,52.281678,1.664203682
11948,70.39488,121.3756,55.04562358,1.788029952
11949,68.71595,120.2871,54.55197279,1.74538513
11950,69.40879,142.2191,64.49845805,1.762983266
11951,63.95804,93.96913,42.61638549,1.624534216
11952,68.49986,131.1487,59.47786848,1.739896444
11953,65.03967,114.2779,51.82671202,1.652007618
11954,67.09578,123.9914,56.23192744,1.704232812
11955,70.39063,119.3835,54.14217687,1.787922002
11956,69.13445,124.7073,56.55659864,1.75601503
11957,69.81349,127.3314,57.74666667,1.773262646
11958,67.15358,107.2308,48.6307483,1.705700932
11959,66.3247,110.6354,50.17478458,1.68464738
11960,67.2547,133.9845,60.76394558,1.70826938
11961,67.30359,114.8441,52.08349206,1.709511186
11962,68.31411,126.3453,57.29945578,1.735178394
11963,66.84937,121.8716,55.27056689,1.697973998
11964,66.02415,111.5549,50.59179138,1.67701341
11965,69.15659,122.1897,55.41482993,1.756577386
11966,68.93022,109.462,49.64263039,1.750827588
11967,66.03322,102.562,46.51337868,1.677243788
11968,67.12476,120.4642,54.63229025,1.704968904
11969,70.94314,133.0277,60.33002268,1.801955756
11970,67.95293,137.02,62.14058957,1.726004422
11971,68.2514,152.4285,69.12857143,1.73358556
11972,69.5022,126.022,57.15283447,1.76535588
11973,72.63806,146.3356,66.36535147,1.845006724
11974,67.81132,131.4317,59.60621315,1.722407528
11975,71.26903,166.1956,75.3721542,1.810233362
11976,67.11464,124.0268,56.24798186,1.704711856
11977,67.08781,117.2354,53.16798186,1.704030374
11978,66.62197,140.1115,63.54263039,1.692198038
11979,69.37986,139.854,63.42585034,1.762248444
11980,65.72499,112.01,50.79818594,1.669414746
11981,68.05531,108.54,49.2244898,1.728604874
11982,71.06203,142.837,64.77868481,1.804975562
11983,67.01009,135.9007,61.63297052,1.702056286
11984,67.96128,130.9758,59.39945578,1.726216512
11985,69.62918,143.2022,64.94430839,1.768581172
11986,71.18686,128.6857,58.36086168,1.808146244
